AAA,ACA,ACB,AHN,AI,AT,AUD,AVP,AVPV,BAC,BLA,BMA,BST,CA1,CA2,CA3,CEA,CL,CLA,CLI,CM,CP,CS,CUN,DG,DMH,DN,DR,ECT,ENT,EP,EW,FC,FN,FS,GPe,GPi,GU,HEM,IA,IC,IF,IG,ILA,IP,IPN,LA,LC,LD,LH,LHA,LPO,LS,MA,MA3,MBO,MD,ME,MEA,MEPO,MEV,MH,MO,MPN,MPO,MRN,MS,MY-mot,MY-sat,MY-sen,NB,NDB,OLF,ORB,OT,OV,P-mot,P-sat,P-sen,PA,PAG,PAR,PB,PBG,PCN,PD,PERI,PF,PH,PL,PMd,PMv,PN,POST,PP,PPN,PR,PRE,PRT,PS,PST,PSTN,PTLp,PVT,PVZ,PeF,ProS,RCH,RE,RH,RL,RN,RR,RSP,RT,SAG,SBPV,SCH,SCm,SCs,SF,SFO,SH,SI,SNc,SNr,SPA,SPF,SS,STN,SUB,TEa,TRS,TU,VAL,VERM,VIS,VISC,VLPO,VM,VMH,VMPO,VP,VTA,VTN,VeCB,ZI
3425.2231360063197,9871.29747653061,3265.36488611624,6788.8769906124,5329.318012919485,1299.715406766245,15532.1155214632,4955.01903581682,2220.33995904053,1851.85185185185,4430.218835118985,5170.449576976095,2702.717909729815,3937.065788634075,1352.885345767685,2579.664258445635,1721.33334151325,3292.3580044936753,6796.388262692384,2866.0716841171297,7372.0516614783855,1250.48280339646,1982.103469129695,1692.8950691259352,2239.01466507026,13879.3481914427,44.62127851698405,3570.3321070291395,11005.38667833262,8500.381237947195,7128.50768664606,9985.512771635531,682.6035600201315,13.966085592112224,1739.881654647355,509.96526313218203,521.9459051409846,4593.130543614515,868.243017966971,5188.680653148105,6156.92940728951,6184.55892731122,87.5633586657402,8155.205190184995,26.698588892516398,1465.8556160027435,3639.89104082368,2744.7179685985648,362.25872099252604,3299.14038676186,3584.4579942229198,2623.566704881675,6859.67076172192,1892.600281792565,1275.95558663455,3163.097462876225,2831.53364674759,3903.56075898264,6018.514125655055,3246.008015777085,1278.1312647084465,1018.3462470888035,6059.286268232305,3329.2775149099352,5071.45113284101,1332.56766430486,3703.0782104867303,190.84928647914398,86.56828462931139,566.110405733802,2508.884328277505,878.367882908773,6560.9142615357105,12647.27684532955,2058.8159972442,229.065204330764,1049.1154574602579,1140.42339578348,868.1323837237641,5106.129151099115,4168.945759459781,5738.285192435895,1266.2513997473352,1352.2571913611216,2471.841972512055,2499.833340579395,8212.202912118326,988.7836475906549,8660.52610614945,11304.726336406351,5024.31571860304,6422.025841886931,1458.018974840525,9247.60265777307,2143.944098093275,1103.98618478765,3807.8270542518603,6527.145625011501,2899.383939897265,7537.88510361979,2194.4856674217,4165.012754220335,22692.7186255288,9355.97601092478,6664.17831939514,7669.563782583589,5991.714129154175,2992.4947282459398,4132.62541299843,6574.843554000815,3760.8507037169647,583.6932043082645,1309.2381487358234,13262.4843773274,545.8478204563551,884.0362811791405,7115.85066242644,2345.836732941125,3702.7645840908353,5861.264122445105,2362.575717031165,92.73125674924776,1453.100206136645,2275.8744413783697,1058.198109130893,959.8302705421825,5022.55562485944,6505.129927645735,6816.14850432083,410.92786028345597,7425.15995118954,12828.130536974499,2787.5749081346903,3461.9331927500352,440.198291285541,365.808486848306,24938.060140111353,4676.9678913028,1523.0160281894546,824.9336658390321,1690.870306097695,3610.094793481885,239.5351092787245,1438.33355431417,1617.875186792855,23.4819939340336,2053.59365486929
2204.75062190533,5570.75684059767,2820.9477460993603,7327.65275987339,3750.39189336281,301.39939039792523,11246.884490494494,5877.41299633036,2321.8911575889397,2511.9341563786,3281.13299507834,4328.28026929684,4518.47402725971,2183.7237121097,1916.9355344138198,1179.1435804878101,1399.3175210854351,1299.806160790155,5719.042212861775,2231.5583188965047,4652.050914814795,691.6063387371465,1039.4303596614,1633.0555085136002,1755.84036540202,12570.0922703754,77.36435343797305,1757.956190597525,4948.457923398515,5642.9388575671255,4154.732240628835,11412.88600838735,357.366037038178,73.87748234542275,1231.6264696388394,198.8201546825265,396.68659150700455,3791.4843767007396,477.23848061238596,4560.723945879239,3819.07965399447,3200.90331686662,379.906348774505,8562.67560105285,88.2214241665761,1284.27363683921,3249.1608178108,1166.1174646249256,254.9456830226125,3984.328564428925,3831.617020095715,4071.277623248955,8713.116250852934,1327.387491081478,1414.71590467628,2204.881047517655,2224.1188113398102,25.22654575944845,5009.480690186425,4618.393555689725,1264.185478950575,4281.016210306235,3874.7392259770645,4954.69884922778,5662.159042627734,1389.905095344655,3975.01552306023,146.1386549977815,85.4350798630827,240.268462729096,1369.829647168995,1701.90756317822,4905.127358926546,10262.2986128075,1966.039562351755,229.065204330764,814.6263319689045,626.7236529166246,710.79048593536,3905.876193708285,3375.22897344995,4175.81024039687,1327.1171576481916,3801.389979010645,456.7743247942665,4662.058171383855,3373.0002027519204,512.8094420725065,11235.497082212849,10156.290553730476,3680.71626599441,4506.61532283805,1104.296862351453,4007.8998869483103,2334.003957510575,1305.0047393608252,6474.65593554521,3842.3940978842957,1781.301216583975,6560.595528539345,2827.79877312409,5436.858393591499,8122.93884868436,9892.041853310096,4621.784670276265,8199.321280764554,3417.45574180151,2911.96874096696,3512.20880295886,3980.05123584389,2966.5986742271452,619.2668068324599,1895.8877954423251,4431.816819210175,322.682985343985,509.5238095238095,5504.089253246965,1497.88866463406,3351.8256118157396,2326.790081504045,4275.956614966515,680.990973044944,2875.0376928514597,1792.4192484226699,309.517270852441,150.509273023863,7227.03353920525,6303.9240294275405,4163.090778210075,400.8057780665695,3714.2227959281,9759.82685404497,4086.2386588672553,2879.11109312819,135.829465116689,505.3024949086315,10068.088907650885,2195.820321429665,4502.9644981469155,825.538180292418,2450.427333411495,10548.075500937324,185.5631846254515,1372.8315234110985,267.5585284280935,70.4072113112907,2354.59233101465
2647.44699653327,11222.708086483352,8478.729158812741,8875.31819031472,9527.04728496805,1788.929491605343,8790.5149381076,10469.29196006533,1934.85235635963,5046.91358024691,7463.45873259571,8724.419128862964,5468.1200128050805,4521.05953658948,2076.1393349126947,2474.9112818235953,2790.985606920085,4156.688968969915,6070.76493989162,3083.780748762135,8041.904113674769,3066.306632820275,2666.6029136312955,1534.9691618440102,2024.292600792815,5963.03925396972,1493.3355243938051,3290.13031282235,7998.99600653045,9444.15184400314,8596.481253981994,6550.51467784979,532.552717262914,632.8414130136855,2383.09450288886,585.081412697139,550.1755899532404,10177.9877222643,1647.73652103552,6885.31051331543,4646.2183315721,4325.081157374734,277.2627350088679,13502.8460075437,948.380309790692,1006.7324295945295,6334.411405394256,1304.6456031530652,354.28726265469896,2799.071707261335,3305.271719855905,6608.137314555504,9898.646729603495,3513.70893577203,1053.1339837723249,986.166887080063,3401.83593664207,62.7607838265892,8760.72211608856,3103.7357746363896,741.2185130305935,737.030285690853,6130.32168399283,7611.900519907274,9154.19439270416,1295.189629873201,5317.475656392935,1399.12937725463,1496.881622608736,1480.38059771373,1928.8424175877299,3447.3586728152895,8497.98170354039,16651.93057034535,5704.548524323115,348.9153915966815,1500.74584642652,1609.2594140209749,1363.40999065475,7865.563026424899,3078.129334465505,5509.72275071414,1900.1225297329252,66.9456066945605,3490.07847217736,8534.353578829905,5444.985644663495,1558.42065310614,1811.0602618384,15458.14965822185,2633.42360903702,4101.135816041373,1500.631415341775,8227.79046838767,3032.18168119686,1098.360049534545,5775.315329494915,6952.812125612325,2101.0979748252803,9207.380452470185,3534.7484664051053,2927.04993920356,13199.7546750984,11110.817170338749,3833.718743595925,6070.89660858363,7438.093195497535,5830.8934913034645,5384.56293249541,6407.394922351195,3865.47891942083,766.452239545275,1578.0488314802624,9904.496078314565,436.7122496308845,356.734693877551,9403.21535864869,4027.6549147593096,3227.28395784848,4420.86891761898,2922.465899099565,0.0,2474.98430494382,5459.006492742675,1323.7602598471594,711.8586913192275,5402.55864024097,4032.51100693761,6439.236381283836,513.7185405182015,9068.15077730238,10254.633588704644,3250.99105910475,1426.9936959925105,591.8924062441055,1047.2856461704291,18461.82086798995,6810.95732413747,7072.40362013756,1503.47975406787,2100.1370740767798,6413.68684494418,307.2751246146425,1145.967012181977,2798.54835266491,246.54155106194798,1885.8771277723
2531.4641567305853,5133.583938547175,2631.775098637255,4482.630400616735,5483.23313679585,232.137143626964,13410.6274381251,2910.71363068894,3836.0568760549304,793.4156378600815,3808.223217674515,6372.52145540662,3430.07916698938,3856.724912203495,2871.528597751285,1386.5374579793051,2533.855246997965,935.806925836631,8231.495584967859,1845.05873221913,1703.02038263189,693.297863561599,1485.58385576311,1427.97620978042,2210.7233096455548,8154.70342896277,50.593578200940144,2386.274114338135,8561.556055302555,6650.27287408709,4746.874154578295,9850.55280213495,81.841432225064,25.953843694633647,1880.504740969855,136.1867407742495,373.0651234412825,4472.579976293845,788.2770545944975,5584.4703930333,3557.5454803847806,2010.7833450952699,296.397691929241,6632.8533728276,29.02020531795265,740.241619853163,3352.7122833412996,691.606900562126,173.21278470041895,1720.36349721863,3411.981466477205,2905.364980929115,7654.345772849645,800.8928843666695,1307.2121770466824,1901.9178273335701,1097.2038991765694,1076.7963727834544,6939.894494940994,4108.399041179585,751.677852348995,2747.799168483155,3496.44368216107,3162.2274579261602,4509.900470831604,1201.293757297705,2461.03031531939,191.649598413912,455.972570025024,556.402836361379,1278.99108984334,1266.6710896851705,6566.46868309135,6475.6718308493455,2856.4338403521897,4528.1282356099255,986.430535124407,886.7378973967855,508.910701746099,5837.709726883105,3830.6093775484396,5514.261262483235,955.9527076610555,919.4555751613545,197.1731322480925,3193.60027824877,7200.49811891275,243.1910913690795,7498.1631320464,7165.60429695508,1935.235703956435,9741.730171081439,406.82576174594453,5093.69382210275,1450.07161603868,954.5973201674125,1946.812376238675,5035.19119804724,1652.894191537235,6208.33379695421,5394.312631054019,6146.190222028825,15072.2593922163,7453.044474253005,3801.9771396773695,4925.67282134795,5186.95232408288,1009.9302696618486,1378.8307901789299,769.4337555873569,1934.86692050369,389.506758638572,1975.04655876147,7418.92013909561,208.68547038539648,325.7596371882085,4343.2861304259995,3315.641058673655,3236.4203124339047,3409.3394056414754,2741.933560151385,1617.9658422537,2473.0860682277653,1527.84174716544,420.584425372066,320.4025634994405,4213.21602644489,5224.512572736416,4856.987944601195,940.391953591533,4164.12629677203,12196.06793746935,1770.3454486456649,4520.209993578475,73.34332388454375,478.2385772113005,16736.5418308933,4830.055102414681,6800.067779819845,445.8465725290655,1706.97411371913,5879.51728654386,162.637113268293,495.8185586787125,185.013876040703,0.0,1655.40188506927
