AAA,ACA,ACB,AHN,AI,AT,ATN,AUD,AVP,AVPV,BAC,BLA,BMA,BST,CA1,CA2,CA3,CEA,CLA,CLI,CP,CS,CUN,DG,DMH,DN,DR,ECT,ENT,EP,EW,FC,FN,FS,GENd,GENv,GPe,GPi,GU,HEM,IA,IC,IF,IG,ILA,ILM,INC,IP,IPN,LA,LAT,LC,LD,LH,LHA,LPO,LS,MA,MA3,MBO,MD,ME,MEA,MED,MEPO,MEV,MH,MO,MPN,MPO,MRN,MS,MY-mot,MY-sat,MY-sen,NB,ND,NDB,OLF,ORB,OT,OV,P-mot,P-sat,P-sen,PA,PAG,PAR,PB,PBG,PCN,PD,PERI,PF,PH,PL,PMd,PMv,PN,POST,PP,PPN,PR,PRC,PRE,PRT,PS,PST,PSTN,PTLp,PVT,PVZ,PeF,ProS,RCH,RE,RH,RL,RN,RR,RSP,RT,SAG,SBPV,SCH,SCm,SCs,SF,SFO,SH,SI,SNc,SNr,SPA,SPF,SS,STN,SUB,Su3,TEa,TRS,TU,VAL,VERM,VIS,VISC,VLPO,VM,VMH,VMPO,VP,VTA,VTN,VeCB,ZI
1043.627976450176,7263.786910254065,1060.2452451338931,2030.2085844839348,3530.03492846014,302.0729838505975,751.896539321217,12474.8727669283,1237.4116900578751,467.2854285024015,1451.8518518518515,2135.01124636321,1903.897045319125,1521.816182528135,2572.556164698285,770.0713220271,1112.2490872328299,824.932969073355,3030.22586740904,1509.74044012546,660.5442511515676,717.3852110594535,1471.5673294581552,1070.548036040102,3466.595772751415,11.899782221868124,1237.9897688042402,6521.342494403631,5864.47290118235,3834.90885179576,4519.252764010675,16.3682864450128,11.974061222873004,569.773227808256,504.1622855388165,718.7992579315605,108.01320085456436,94.4527572408816,2896.484289580535,152.12728451554625,2483.52174233908,3468.4993049526647,3778.57445306987,47.1397004664866,4224.85132699233,1147.624647457975,226.0341240245225,29.02020531795265,508.304759272778,2307.00998344632,306.220571690092,2679.589067648765,184.102631670689,2183.1716492197647,1464.1791303300952,958.6979921314439,4101.95252156214,389.441940658397,120.527306967985,1302.46227124748,1007.1815771328704,372.20210552467324,1795.00915074177,960.570629617356,436.2464845452025,737.732066591127,1089.8746990332065,3318.9774876967103,1118.5711213151671,2151.30989689699,824.2204693121095,1472.1010511024995,81.7606978583554,47.6764737607681,309.7042745694655,388.14133597639545,294.3674635737945,438.7029270078025,5557.35202021511,7473.1395219439255,1382.820270374705,0.0,361.1084785751065,497.1167927843625,296.4452508259905,1628.564521314885,3118.27328289368,1460.7517533655484,501.18964000266146,45.1339915373766,545.034837578125,2846.7168094140798,6229.7832556952,277.76780507950605,3316.9194928450197,7672.270913195131,2049.1741038659948,653.892079075395,867.9208626104991,5031.510663974905,1710.008858862585,618.772872559286,1221.039180362385,2264.244894574365,1822.482467388315,983.9342715137104,3929.0607572884855,234.3681468886495,1216.48178429899,20931.0050334779,4635.31362282239,2002.81038568729,3388.76860110938,3752.894674451255,561.9515104357165,1117.5446580098705,1395.378880231796,2460.04872880072,406.06690563460745,1403.7565877842449,9519.41479125062,156.841443138266,590.4761904761905,1776.8590625020352,1119.7091367143348,2792.892700030685,1096.3093309025785,723.4760850602435,92.73125674924776,834.433223097191,901.3050954219875,294.0030853213495,164.06226916275526,1241.67163211808,2202.73296568648,4598.2604531987,56.48110340008185,3849.589812876235,6077.7725106659,10015.240307531845,635.995631022326,703.0512033818466,113.776011629836,118.06252448475794,20710.2047778382,3069.595735435335,1207.4679457935215,103.6174247086854,491.43747866282354,2334.08035105304,80.0823649966473,725.0133627436015,318.79314025475,23.44322344322345,580.3229208018199
1203.077087634255,4034.6192083914193,1934.91494144628,5750.65353272385,6205.465852222091,92.7706582692019,770.4248147561191,14799.30224016385,6554.897423687986,4342.789786374955,2638.683127572015,2916.61833291329,3907.56055592863,2469.963265980645,2553.5404045872,1098.3542034871355,1377.565518616475,1288.53717684587,5531.897275761095,1592.1961994521548,744.9337456671485,528.2102717941265,1248.397649183815,1831.74687364091,5978.829503448675,8.925251639975574,1023.045250378995,9550.699024961425,5323.62677314692,4323.893996468991,8421.654593976364,97.29763041937571,15.96632808914055,898.790532246067,693.451756588013,2347.28317074887,175.7348622391504,162.987781074302,4644.744412367065,211.2534883234415,4703.892936916275,4198.902588846335,1367.6217360621,39.663275214466005,3914.56433323224,1555.7702751081902,138.12536678261944,12.76889033989916,276.8206467629765,3878.83653571993,285.7257217672145,2631.000839956066,204.77986024788999,2685.96379630883,2328.39147220783,2655.829418696525,4860.8687236853,704.949928809796,309.132415022995,589.0922194159675,1521.612292740875,262.7396664699855,3742.025799432315,1312.800268377015,3624.504415399225,1163.775821493945,1820.554391873115,4822.46332587333,3943.8564611848797,5472.12299330898,1078.2844652451565,2574.137664105695,371.126543186216,347.4063432834735,464.925068689892,592.9118259650335,348.807749385295,1943.229934166065,5090.9275690308295,5333.805315394695,1285.3374244218985,3710.447265150645,661.3967195212755,527.7841655192556,736.365711482097,4409.14914545496,2867.223599617965,2450.0953343330902,1566.7271849183749,899.9101018386825,867.6325979115305,6028.723388838165,7442.251998107645,283.8570173184705,3440.65299921044,6365.094435389385,865.3130373302695,1415.2090291141465,728.4266424893956,4779.752869250745,3579.4772443141846,600.8212435243565,904.240140037734,4254.43403690023,3202.199261936295,1392.2241587490448,6336.525774206624,389.331827276059,2524.86648014115,9037.24551550119,7860.63996274287,3897.250473998355,4554.90967747454,4569.95838200047,4281.299040484315,1006.2819089445345,1496.917722301725,1490.487807755605,314.564971597621,1526.128547420315,5817.59433609769,183.79160982223948,1473.3786848072546,5959.854285732905,1831.4724953836899,2709.92288470357,1886.649351359905,1060.0232841817,412.45950451347744,1047.6684808668595,1153.94948023041,480.526435776686,231.8766669495477,3255.123279333225,5371.6420074037,5504.983433555225,231.1028850365335,4329.99706548428,1834.596054101555,12618.0119813761,1669.24217254323,4325.942879804275,97.91407449341736,194.17304574129952,11879.748401192675,4119.14494520755,4804.5534135394555,181.340758373929,2485.4781850182953,3829.03710800494,162.98046612760794,1190.447692426471,238.525581726322,11.7216117216117,1000.728110652771
1508.7475391242249,3436.963499416115,928.046751614052,3673.84772330328,3392.3091350810955,278.48037317077296,459.56786983919,10139.331401095955,1770.41134129692,1653.465484591075,1191.7695473251051,2174.173722598435,3119.54768908613,1067.515861917222,1889.64113391871,612.3275548703295,1156.957068130635,807.4796763704414,3411.7617082110255,694.2877297897026,380.17248404766394,577.08324419775,961.683538652842,1341.5884226970452,7300.825998089309,20.833333333333353,796.201958023242,5104.242571011435,4638.700313622339,3013.248036786545,1137.6286694624496,112.7538286136873,101.75760538698265,787.372277005529,305.218877361314,1842.9890649434951,117.5741142315492,40.150221286505,2782.07546618057,320.157778363781,2599.3542048990403,4913.136686954705,733.94495412844,87.94355015813395,3308.866190573255,850.3009497728435,75.146771037182,45.2715202960061,421.73175368482197,3086.28181651971,136.04685614136548,3182.0120178329144,157.5464760363586,1454.44822941537,1354.078478175885,1114.1164116140553,3047.75428390375,181.00319593649766,301.3182674199625,962.1003624657125,682.0997392996475,773.3821930995935,2859.3653945394453,672.5138078310144,1664.170388677565,1801.09823062843,974.550505529912,3696.3625680933146,1453.9046982703248,1888.43971297228,772.8019199190339,1023.5235679227695,150.3693932432725,170.8701597261654,330.0244921460005,1221.41643881281,141.7527005454705,568.7385973248315,5473.250348789345,4358.23885030639,1155.016795631505,785.775459856065,663.1419263859596,525.5901850040029,488.49018328605297,2557.007141629775,2869.4185336175497,1521.262908440335,677.695034361572,560.9015782340225,314.5231945832345,1295.0161587177358,3845.300535915875,108.22685033639274,4459.402280571325,4212.56559302607,1563.6467334538124,1741.95444523088,547.485671728783,4024.5668729416698,1464.27891342325,552.547085920958,805.2016445500356,4061.3470050156902,2928.931917698655,870.9229978877805,3233.196962314025,1092.436267942008,1011.1269382052094,9322.151438569821,5900.066784310426,3690.806574084925,3157.00962893941,2985.082414476405,1150.1142161111816,901.0484569390065,1026.752177523366,601.3928618461015,268.96605044921597,1700.093641473535,5892.089632445755,111.9330924681285,529.6598639455785,4088.06980730005,2103.698773278365,2365.0958150370598,2106.275548783965,383.58541645670346,0.0,268.2841225351345,918.8289078844625,177.35817541187998,83.3231503278198,2014.100183783755,2899.233664824675,3637.5951536515404,82.18804427411786,2654.486891749785,2858.921794477295,9536.352405580485,567.3676632569995,1331.5442987024599,64.83796332132245,269.438996786742,11745.155848995,1874.307783788955,3254.23080766607,135.999153071866,1185.3523187197186,3348.94164294468,80.7883846296141,383.5599105320875,158.827296662634,47.0415288496876,673.6216905435135
